,age,education,activity_work,voted,voted_party,close_party,which_p_close,how_close,placement_l_r,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,gender,educational_level,political_trust
17922,62.0,13.0,1.0,1.0,1.0,2.0,66.0,6.0,8.0,4.0,8.0,8.0,4.0,4.0,4.0,6.0,9.0,8.0,5.0,7.0,5.0,8.0,Female,highly_educated,4.0
17923,28.0,17.0,1.0,1.0,15.0,1.0,15.0,2.0,3.0,8.0,10.0,7.0,7.0,7.0,8.0,8.0,9.0,6.0,4.0,10.0,6.0,7.0,Male,highly_educated,8.0
17924,64.0,17.0,1.0,1.0,6.0,2.0,66.0,6.0,5.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,5.0,7.0,Male,highly_educated,6.0
17925,51.0,3.0,5.0,1.0,17.0,1.0,17.0,3.0,5.0,2.0,5.0,5.0,5.0,3.0,3.0,0.0,7.0,5.0,0.0,5.0,5.0,7.0,Male,lower_educated,3.0
17926,51.0,17.0,1.0,1.0,17.0,1.0,17.0,2.0,8.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0,5.0,5.0,6.0,9.0,8.0,9.0,Female,highly_educated,6.0
17927,55.0,3.0,8.0,1.0,10.0,2.0,66.0,6.0,5.0,2.0,6.0,4.0,2.0,2.0,1.0,4.0,7.0,5.0,3.0,5.0,6.0,3.0,Female,lower_educated,2.0
17928,37.0,4.0,1.0,1.0,17.0,1.0,17.0,2.0,7.0,2.0,8.0,4.0,0.0,0.0,3.0,6.0,8.0,7.0,6.0,6.0,4.0,4.0,Female,lower_educated,1.0
17929,78.0,4.0,6.0,1.0,17.0,1.0,17.0,2.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,5.0,7.0,6.0,Female,lower_educated,6.0
17930,79.0,4.0,6.0,1.0,6.0,2.0,66.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,8.0,3.0,2.0,5.0,3.0,2.0,Female,lower_educated,5.0
17931,25.0,7.0,1.0,3.0,8.8,2.0,66.0,6.0,7.0,5.0,7.0,9.0,5.0,5.0,7.0,7.0,8.0,7.0,2.0,7.0,6.0,7.0,Female,mid_educated,6.0
17932,73.0,18.0,9.0,1.0,10.0,1.0,10.0,1.0,4.0,7.0,8.0,8.0,6.0,7.0,8.0,8.0,9.0,8.0,4.0,7.0,4.0,6.0,Female,highly_educated,7.0
17933,39.0,17.0,1.0,1.0,1.0,2.0,66.0,6.0,6.0,6.0,7.0,5.0,5.0,5.0,7.0,8.0,8.0,8.0,5.0,6.0,3.0,6.0,Female,highly_educated,6.0
17934,49.0,3.0,1.0,1.0,9.0,1.0,9.0,2.0,5.0,3.0,5.0,5.0,1.0,3.0,0.0,0.0,5.0,5.0,3.0,3.0,5.0,5.0,Male,lower_educated,2.0
17935,35.0,17.0,1.0,1.0,6.0,1.0,6.0,2.0,3.0,7.0,8.0,6.0,7.0,7.0,6.0,8.0,9.0,7.0,7.0,8.0,8.0,6.0,Female,highly_educated,7.0
17936,56.0,16.0,1.0,1.0,6.0,2.0,66.0,6.0,7.0,5.0,7.0,8.0,5.0,5.0,5.0,6.0,9.0,7.0,6.0,6.0,6.0,8.0,Male,highly_educated,5.0
17937,25.0,17.0,3.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,8.0,9.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0,Female,highly_educated,7.0
17938,58.0,10.0,1.0,1.0,10.0,1.0,10.0,1.0,0.0,5.0,8.0,5.0,2.0,5.0,5.0,5.0,9.0,1.0,1.0,2.0,6.0,5.0,Male,mid_educated,4.0
17939,62.0,4.0,1.0,1.0,16.0,1.0,16.0,3.0,8.0,4.0,6.0,8.0,4.0,4.0,3.0,4.0,8.0,7.0,5.0,5.0,6.0,7.0,Male,lower_educated,4.0
17940,49.0,6.0,1.0,1.0,13.0,2.0,66.0,6.0,8.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,9.0,5.0,0.0,0.0,4.0,4.0,Female,mid_educated,0.0
17941,66.0,17.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,7.0,7.0,6.0,6.0,5.0,7.0,8.0,7.0,5.0,6.0,6.0,8.0,Female,highly_educated,6.0
17942,69.0,5.0,6.0,1.0,15.0,2.0,66.0,6.0,4.0,2.0,4.0,6.0,4.0,4.0,4.0,4.0,8.0,7.0,4.0,2.0,7.0,7.0,Male,lower_educated,4.0
17943,59.0,4.0,8.0,1.0,77.0,1.0,77.0,6.0,9.0,2.0,4.0,5.0,2.0,3.0,3.0,5.0,8.0,5.0,4.0,6.0,7.0,4.0,Female,lower_educated,2.0
17944,33.0,10.0,1.0,1.8,3.2,2.0,66.0,6.0,5.0,6.0,6.0,7.0,5.0,5.0,5.0,6.0,6.0,4.0,4.0,6.0,5.0,6.0,Female,mid_educated,5.0
17945,49.0,14.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,3.0,3.0,8.0,6.0,6.0,6.0,7.0,9.0,9.0,6.0,9.0,7.0,8.0,Male,highly_educated,5.0
17946,50.0,4.0,1.0,1.0,11.0,2.0,66.0,6.0,8.0,4.0,6.0,7.0,3.0,4.0,4.0,6.0,8.0,6.0,5.0,8.0,5.0,7.0,Male,lower_educated,4.0
17947,64.0,16.0,6.0,1.0,1.0,1.0,1.0,1.0,8.0,7.0,9.0,9.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,9.0,Female,highly_educated,6.0
17948,76.0,4.0,6.0,1.0,5.0,2.0,66.0,6.0,4.0,6.0,6.0,7.0,5.0,5.0,5.0,6.0,8.0,8.0,4.0,7.0,6.0,6.0,Male,lower_educated,5.0
17949,63.0,17.0,9.0,2.0,7.4,2.0,66.0,6.0,6.0,2.0,0.0,6.0,2.0,2.0,0.0,0.0,6.0,7.0,0.0,3.0,5.0,7.0,Male,highly_educated,2.0
17950,26.0,14.0,1.0,1.0,5.2,2.0,66.0,6.0,4.0,6.0,6.0,8.0,6.0,5.0,5.0,6.0,7.0,6.0,7.0,7.0,7.0,9.0,Female,highly_educated,6.0
17951,79.0,3.0,6.0,2.0,4.0,1.0,4.0,2.0,5.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,5.0,6.0,2.0,Male,lower_educated,1.0
17952,52.0,10.0,1.0,1.0,3.0,1.0,3.0,2.0,7.0,4.0,7.0,9.0,5.0,3.0,3.0,6.0,8.0,8.0,3.0,5.0,6.0,8.0,Male,mid_educated,4.0
17953,90.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,8.0,8.0,3.0,6.0,7.0,7.0,8.0,7.0,2.0,6.0,6.0,8.0,Female,mid_educated,4.0
17954,28.0,14.0,1.0,1.0,77.0,1.0,77.0,6.0,5.0,3.0,8.0,8.0,5.0,3.0,2.0,2.0,8.0,7.0,3.0,5.0,4.0,6.0,Male,highly_educated,3.0
17955,42.0,14.0,1.0,1.0,6.0,2.0,66.0,6.0,6.0,7.0,8.0,8.0,7.0,7.0,6.0,8.0,9.0,7.0,6.0,7.0,6.0,5.0,Male,highly_educated,7.0
17956,48.0,4.0,1.0,1.0,2.0,2.0,66.0,6.0,3.0,8.0,8.0,9.0,8.0,8.0,7.0,7.0,9.0,8.0,3.0,8.0,4.0,7.0,Male,lower_educated,8.0
17957,52.0,9.0,1.0,1.0,4.0,2.0,66.0,6.0,3.0,3.0,6.0,6.0,4.0,4.0,3.0,5.0,6.0,4.0,2.0,2.0,6.0,6.0,Male,mid_educated,4.0
17958,30.0,14.0,1.0,1.0,17.0,1.0,17.0,2.0,7.0,4.0,6.0,7.0,4.0,4.0,3.0,5.0,8.0,7.0,3.0,4.0,6.0,6.0,Male,highly_educated,4.0
17959,24.0,9.0,1.0,1.0,8.0,2.0,66.0,6.0,3.0,7.0,7.0,8.0,6.0,6.0,6.0,7.0,8.0,4.0,5.0,6.0,4.0,6.0,Female,mid_educated,6.0
17960,77.0,13.0,6.0,1.0,18.0,1.0,18.0,1.0,6.0,7.0,8.0,8.0,6.0,6.0,6.0,8.0,9.0,4.0,5.0,7.0,5.0,5.0,Female,highly_educated,6.0
17961,31.0,14.0,1.0,1.0,15.0,2.0,66.0,6.0,3.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0,9.0,6.0,6.0,8.0,7.0,8.0,Female,highly_educated,6.0
17962,77.0,16.0,6.0,1.0,2.0,1.0,2.0,1.0,1.0,7.0,9.0,8.0,7.0,7.0,6.0,5.0,10.0,8.0,6.0,7.0,8.0,8.0,Male,highly_educated,7.0
17963,21.0,4.0,1.0,1.0,14.0,1.0,14.0,2.0,0.0,4.0,8.0,4.0,2.0,6.0,6.0,7.0,6.0,2.0,2.0,7.0,5.0,7.0,Male,lower_educated,4.0
17964,80.0,3.0,8.0,1.0,2.0,2.0,66.0,6.0,3.0,5.0,6.0,6.0,6.0,5.0,7.0,6.0,8.0,5.0,5.0,6.0,6.0,6.0,Female,lower_educated,6.0
17965,51.0,10.0,1.0,1.0,7.0,2.0,66.0,6.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,8.0,7.0,6.0,8.0,7.0,7.0,Male,mid_educated,7.0
17966,58.0,14.0,1.0,1.0,18.0,1.0,18.0,8.0,9.0,5.0,6.0,7.0,5.0,4.0,2.0,5.0,8.0,6.0,4.0,4.0,3.0,5.0,Male,highly_educated,4.0
17967,48.0,17.0,1.0,1.0,8.0,1.0,8.0,2.0,3.0,7.0,8.0,8.0,6.0,7.0,7.0,8.0,9.0,6.0,6.0,8.0,7.0,6.0,Female,highly_educated,7.0
17968,26.0,14.0,1.0,1.0,5.4,2.0,66.0,6.0,6.0,4.0,5.0,8.0,4.0,4.0,5.0,6.0,7.0,3.0,5.0,3.0,6.0,7.0,Female,highly_educated,4.0
17969,58.0,5.0,8.0,1.0,31.0,2.0,66.0,6.0,5.0,4.0,5.0,6.0,2.0,2.0,3.0,4.0,5.0,3.0,1.0,1.0,5.0,4.0,Female,lower_educated,3.0
17970,17.0,4.0,2.0,3.0,88.0,1.0,88.0,6.0,5.0,6.0,7.0,5.0,7.0,7.0,7.0,6.0,9.0,7.0,6.0,6.0,6.0,7.0,Female,lower_educated,7.0
17971,32.0,16.0,1.0,1.0,15.0,2.0,66.0,6.0,4.0,6.0,7.0,8.0,6.0,6.0,5.0,6.0,9.0,6.0,5.0,7.0,8.0,9.0,Female,highly_educated,6.0
17972,66.0,9.0,6.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,9.0,6.0,6.0,5.0,8.0,9.0,4.0,3.0,4.0,4.0,3.0,Male,mid_educated,5.0
17973,34.0,18.0,1.0,1.0,6.0,2.0,66.0,6.0,5.0,7.0,8.0,9.0,6.0,6.0,6.0,7.0,6.0,8.0,5.0,7.0,6.0,7.0,Female,highly_educated,6.0
17974,60.0,3.0,5.0,2.0,4.0,1.0,4.0,2.0,0.0,0.0,5.0,4.0,2.0,3.0,0.0,2.0,10.0,5.0,0.0,4.0,6.0,7.0,Male,lower_educated,1.0
17975,60.0,14.0,1.0,1.0,10.0,1.0,10.0,2.0,3.0,7.0,8.0,7.0,6.0,6.0,5.0,7.0,8.0,6.0,6.0,7.0,5.0,5.0,Male,highly_educated,6.0
17976,38.0,17.0,1.0,1.0,9.0,1.0,9.0,1.0,5.0,4.0,9.0,9.0,5.0,5.0,2.0,7.0,9.0,8.0,4.0,5.0,9.0,7.0,Male,highly_educated,4.0
17977,56.0,9.0,6.0,1.0,5.0,2.0,66.0,6.0,6.0,5.0,6.0,4.0,2.0,2.0,4.0,8.0,6.0,4.0,3.0,6.0,7.0,6.0,Male,mid_educated,3.0
17978,59.0,10.0,1.0,2.0,5.0,1.0,5.0,2.0,5.0,4.0,7.0,7.0,2.0,2.0,2.0,5.0,10.0,8.0,6.0,6.0,7.0,7.0,Female,mid_educated,2.0
17979,58.0,13.0,1.0,3.0,8.6,2.0,66.0,6.0,5.0,2.0,2.0,6.0,1.0,2.0,1.0,7.0,9.0,9.0,5.0,0.0,5.0,7.0,Female,highly_educated,2.0
17980,43.0,10.0,1.0,1.0,5.0,2.0,66.0,6.0,3.0,6.0,5.0,8.0,6.0,6.0,7.0,7.0,8.0,7.0,5.0,5.0,5.0,6.0,Female,mid_educated,6.0
17981,68.0,14.0,6.0,1.0,3.0,2.0,66.0,6.0,8.0,3.0,3.0,4.0,2.0,2.0,1.0,4.0,8.0,8.0,4.0,4.0,2.0,3.0,Male,highly_educated,2.0
17982,61.0,14.0,8.0,1.0,6.0,2.0,66.0,6.0,4.0,6.0,9.0,9.0,7.0,6.0,6.0,6.0,8.0,3.0,3.0,9.0,8.0,9.0,Female,highly_educated,6.0
17983,51.0,2.0,9.0,2.0,1.0,1.0,1.0,2.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,Male,lower_educated,10.0
17984,47.0,14.0,1.0,1.0,1.0,2.0,66.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,8.0,3.0,3.0,3.0,5.0,5.0,Female,highly_educated,5.0
17985,54.0,9.0,8.0,1.0,3.0,1.0,3.0,2.0,5.0,6.0,5.0,6.0,4.0,4.0,5.0,6.0,8.0,6.0,4.0,6.0,6.0,7.0,Female,mid_educated,5.0
17986,46.0,10.0,9.0,1.0,6.0,2.0,66.0,6.0,5.0,2.0,7.0,8.0,1.0,1.0,1.0,2.0,7.0,2.0,2.0,5.0,3.0,3.0,Female,mid_educated,1.0
17987,52.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,7.0,8.0,8.0,5.0,6.0,6.0,8.0,6.0,8.0,6.0,7.0,7.0,8.0,Male,mid_educated,6.0
17988,33.0,12.0,1.0,1.0,1.0,2.0,66.0,6.0,4.0,6.0,6.0,8.0,5.0,5.0,6.0,8.0,8.0,7.0,5.0,4.0,6.0,7.0,Male,highly_educated,6.0
17989,22.0,15.0,2.0,1.0,8.0,1.0,8.0,2.0,3.0,7.0,8.0,8.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,6.0,8.0,8.0,Female,highly_educated,7.0
17990,41.0,18.0,1.0,1.0,10.0,1.0,10.0,2.0,0.0,5.0,7.0,7.0,6.0,6.0,4.0,3.0,8.0,5.0,3.0,6.0,7.0,6.0,Female,highly_educated,5.0
17991,26.0,14.0,1.0,2.0,17.0,1.0,17.0,2.0,4.0,4.0,6.0,7.0,4.0,5.0,6.0,7.0,8.0,6.0,5.0,6.0,7.0,7.0,Male,highly_educated,5.0
17992,65.0,16.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,7.0,9.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,6.0,5.0,Female,highly_educated,7.0
17993,63.0,16.0,1.0,1.0,6.4,2.0,66.0,6.0,2.0,5.0,8.0,7.0,4.0,6.0,7.0,8.0,7.0,7.0,5.0,5.0,7.0,7.0,Female,highly_educated,6.0
17994,43.0,17.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,7.0,8.0,7.0,7.0,7.0,8.0,6.0,8.0,7.0,5.0,6.0,5.0,6.0,Male,highly_educated,7.0
17995,46.0,9.0,1.0,1.0,1.0,2.0,66.0,6.0,7.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,8.0,6.0,3.0,4.0,4.0,7.0,Male,mid_educated,4.0
17996,40.0,6.0,1.0,1.0,5.4,7.0,66.0,6.0,7.0,7.0,7.0,10.0,6.0,6.0,4.0,4.0,7.0,8.0,7.0,8.0,8.0,9.0,Male,mid_educated,6.0
17997,55.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,7.0,8.0,7.0,4.0,4.0,4.0,7.0,9.0,7.0,3.0,8.0,5.0,6.0,Male,mid_educated,5.0
17998,57.0,9.0,1.0,1.0,17.0,1.0,17.0,2.0,6.0,5.0,8.0,8.0,5.0,5.0,4.0,6.0,8.0,6.0,2.0,7.0,8.0,8.0,Male,mid_educated,5.0
17999,59.0,14.0,8.0,1.0,17.0,1.0,17.0,1.0,5.0,4.0,6.0,7.0,5.0,7.0,6.0,6.0,8.0,5.0,5.0,5.0,6.0,7.0,Female,highly_educated,6.0
18000,24.0,15.0,2.0,1.0,15.0,1.0,15.0,2.0,6.0,8.0,8.0,9.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,9.0,9.0,Female,highly_educated,7.0
18001,67.0,3.0,6.0,1.0,17.0,2.0,66.0,6.0,7.0,4.0,5.0,5.0,2.0,2.0,3.0,8.0,9.0,5.0,4.0,6.0,6.0,8.0,Male,lower_educated,3.0
18002,36.0,14.0,1.0,1.0,8.0,1.0,8.0,2.0,2.0,8.0,9.0,7.0,8.0,7.0,7.0,5.0,10.0,8.0,5.0,9.0,7.0,9.0,Male,highly_educated,8.0
18003,61.0,16.0,1.0,1.0,6.0,2.0,66.0,6.0,3.0,7.0,7.0,8.0,7.0,6.0,6.0,7.0,10.0,7.0,6.0,9.0,7.0,10.0,Female,highly_educated,6.0
18004,52.0,10.0,1.0,1.0,3.0,2.0,66.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,3.0,6.0,9.0,4.0,3.0,6.0,7.0,7.0,Male,mid_educated,4.0
18005,16.0,2.0,2.0,3.0,7.8,2.0,66.0,6.0,5.0,5.0,8.0,7.0,7.0,7.0,8.0,6.0,8.0,5.0,5.0,8.0,6.0,9.0,Male,lower_educated,7.0
18006,76.0,7.0,6.0,1.0,17.0,1.0,17.0,3.0,8.0,5.0,7.0,8.0,6.0,6.0,4.0,6.0,7.0,7.0,4.0,7.0,5.0,5.0,Male,mid_educated,5.0
18007,63.0,6.0,6.0,1.0,6.0,2.0,66.0,6.0,3.0,4.0,5.0,7.0,1.0,3.0,3.0,6.0,8.0,4.0,0.0,4.0,6.0,6.0,Male,mid_educated,3.0
18008,65.0,13.0,1.0,1.0,10.0,1.0,10.0,2.0,4.0,6.0,9.0,8.0,6.0,6.0,5.0,6.0,9.0,9.0,5.0,8.0,6.0,4.0,Male,highly_educated,6.0
18009,31.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,7.0,8.0,6.0,9.0,8.0,9.0,8.0,7.0,3.0,7.0,9.0,5.0,7.0,Male,lower_educated,8.0
18010,57.0,13.0,1.0,1.0,1.0,2.0,66.0,6.0,5.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,Female,highly_educated,7.0
18011,43.0,10.0,1.0,1.0,13.0,1.0,13.0,2.0,7.0,3.0,1.0,4.0,2.0,8.0,1.0,4.0,8.0,6.0,6.0,5.0,5.0,6.0,Male,mid_educated,4.0
18012,31.0,9.0,1.0,1.0,3.0,1.0,3.0,2.0,6.0,5.0,7.0,8.0,3.0,3.0,7.0,7.0,7.0,4.0,3.0,3.0,7.0,2.0,Female,mid_educated,4.0
18013,47.0,13.0,1.0,1.0,8.0,2.0,66.0,6.0,4.0,5.0,5.0,6.0,5.0,4.0,5.0,4.0,8.0,4.0,4.0,7.0,6.0,8.0,Female,highly_educated,5.0
18014,56.0,9.0,1.0,1.0,7.0,1.0,7.0,1.0,5.0,8.0,10.0,9.0,6.0,7.0,7.0,7.0,9.0,9.0,7.0,8.0,8.0,9.0,Female,mid_educated,7.0
18015,61.0,3.0,5.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,6.0,10.0,3.0,0.0,4.0,6.0,8.0,0.0,5.0,5.0,5.0,8.0,Female,lower_educated,2.0
18016,18.0,4.0,2.0,3.0,7.4,2.0,66.0,6.0,5.4,7.0,8.0,8.0,7.0,6.0,8.0,7.0,7.0,6.0,7.0,8.0,8.0,6.0,Female,lower_educated,7.0
18017,17.0,4.0,2.0,3.0,9.6,2.0,66.0,6.0,5.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,5.0,6.0,5.0,7.0,6.0,Female,lower_educated,6.0
18018,49.0,17.0,1.0,1.0,6.0,1.0,6.0,2.0,4.0,7.0,9.0,8.0,5.0,7.0,7.0,6.0,9.0,7.0,5.0,7.0,7.0,7.0,Female,highly_educated,6.0
18019,64.0,3.0,1.0,1.0,17.0,2.0,66.0,6.0,5.0,4.0,5.0,7.0,5.0,5.0,4.0,5.0,6.0,6.0,4.0,5.0,6.0,8.0,Male,lower_educated,4.0
18020,47.0,6.0,1.0,2.0,10.0,2.0,66.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,9.0,6.0,5.0,5.0,7.0,7.0,Female,mid_educated,5.0
18021,57.0,8.0,1.0,1.0,6.2,2.0,66.0,6.0,6.0,4.0,6.0,6.0,4.0,4.0,4.0,5.0,8.0,4.0,3.0,4.0,3.0,3.0,Female,mid_educated,4.0
18022,55.0,17.0,1.0,1.0,1.0,2.0,66.0,6.0,6.0,6.0,8.0,5.0,3.0,3.0,6.0,3.0,0.0,4.0,4.0,6.0,4.0,7.0,Female,highly_educated,4.0
18023,50.0,14.0,1.0,2.0,6.0,8.0,66.0,6.0,5.6,5.0,7.0,0.0,8.0,7.0,0.0,6.0,7.0,8.0,6.0,8.0,6.0,8.0,Female,highly_educated,5.0
18024,44.0,10.0,1.0,1.0,17.0,1.0,17.0,1.0,4.0,1.0,5.0,6.0,1.0,1.0,0.0,1.0,9.0,3.0,1.0,3.0,7.0,6.0,Female,mid_educated,1.0
18025,83.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,0.0,5.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,Female,lower_educated,6.0
18026,28.0,14.0,1.0,1.0,10.0,1.0,10.0,3.0,3.0,3.0,6.0,8.0,2.0,3.0,5.0,5.0,9.0,5.0,4.0,6.0,5.0,6.0,Female,highly_educated,3.0
18027,81.0,4.0,6.0,1.0,2.0,2.0,66.0,6.0,1.0,7.0,8.0,7.0,7.0,6.0,6.0,0.0,8.0,6.0,5.0,6.0,4.0,7.0,Female,lower_educated,6.0
18028,85.0,4.0,6.0,1.0,1.0,2.0,66.0,6.0,4.0,5.0,5.0,2.0,5.0,3.0,3.0,3.0,10.0,5.0,3.0,3.0,6.0,4.0,Female,lower_educated,4.0
18029,51.0,16.0,1.0,1.0,7.0,1.0,7.0,2.0,6.0,6.0,5.0,7.0,5.0,7.0,4.0,6.0,8.0,6.0,4.0,6.0,7.0,9.0,Male,highly_educated,6.0
18030,16.0,2.0,2.0,3.0,7.4,2.0,66.0,6.0,3.4,6.0,4.0,7.0,5.0,6.0,6.0,4.0,8.0,3.0,5.0,6.0,6.0,6.0,Male,lower_educated,6.0
18031,35.0,14.0,1.0,1.0,5.0,1.0,5.0,3.0,5.0,5.0,7.0,7.0,3.0,3.0,2.0,6.0,8.0,6.0,2.0,3.0,3.0,3.0,Female,highly_educated,3.0
18032,27.0,16.0,1.0,1.0,6.0,2.0,66.0,6.0,4.0,7.0,8.0,8.0,6.0,6.0,8.0,8.0,7.0,4.0,5.0,8.0,2.0,6.0,Female,highly_educated,7.0
18033,64.0,3.0,1.0,2.0,5.6,2.0,66.0,6.0,5.0,2.0,5.0,8.0,2.0,4.0,2.0,8.0,8.0,5.0,2.0,2.0,5.0,7.0,Male,lower_educated,2.0
18034,41.0,10.0,5.0,1.0,17.0,1.0,17.0,2.0,7.0,4.0,4.0,7.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,Female,mid_educated,4.0
18035,58.0,17.0,1.0,1.0,10.0,2.0,66.0,6.0,4.0,8.0,9.0,7.0,7.0,7.0,6.0,8.0,8.0,6.0,5.0,7.0,5.0,7.0,Female,highly_educated,7.0
18036,35.0,9.0,5.0,1.0,3.0,1.0,3.0,2.0,0.0,1.0,6.0,8.0,1.0,1.0,0.0,3.0,5.0,2.0,0.0,6.0,5.0,5.0,Female,mid_educated,1.0
18037,61.0,10.0,1.0,1.0,9.0,1.0,9.0,3.0,8.0,6.0,7.0,8.0,6.0,7.0,7.0,6.0,8.0,7.0,5.0,6.0,6.0,7.0,Male,mid_educated,6.0
18038,59.0,6.0,1.0,1.0,1.0,2.0,66.0,6.0,7.0,9.0,9.0,7.0,9.0,9.0,6.0,8.0,9.0,8.0,8.0,10.0,5.0,2.0,Female,mid_educated,8.0
18039,57.0,16.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,8.0,8.0,7.0,7.0,5.0,5.0,9.0,8.0,8.0,8.0,5.0,8.0,Male,highly_educated,6.0
18040,65.0,9.0,6.0,1.0,6.0,2.0,66.0,6.0,3.0,4.0,8.0,10.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,Male,mid_educated,8.0
18041,23.0,12.0,2.0,1.0,7.0,1.0,7.0,2.0,5.0,8.0,7.0,8.0,6.0,7.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,Female,highly_educated,7.0
18042,61.0,13.0,1.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,5.0,6.0,4.0,5.0,5.0,5.0,6.0,0.0,0.0,4.0,3.0,3.0,Female,highly_educated,4.0
18043,67.0,3.0,5.0,1.0,4.0,1.0,4.0,3.0,5.0,4.0,7.0,7.0,4.0,3.0,4.0,7.0,6.0,4.0,4.0,6.0,4.0,5.0,Male,lower_educated,4.0
18044,33.0,14.0,1.0,1.0,10.0,1.0,10.0,2.0,1.0,7.0,7.0,4.0,6.0,8.0,7.0,7.0,6.0,6.0,5.0,7.0,5.0,6.0,Male,highly_educated,7.0
18045,49.0,16.0,1.0,3.0,3.0,1.0,3.0,2.0,8.0,4.0,4.0,4.0,3.0,5.0,4.0,6.0,9.0,4.0,4.0,3.0,5.0,7.0,Female,highly_educated,4.0
18046,71.0,9.0,6.0,1.0,11.0,2.0,66.0,6.0,5.0,5.0,5.0,8.0,5.0,5.0,4.0,4.0,9.0,6.0,5.0,5.0,8.0,6.0,Male,mid_educated,5.0
18047,44.0,16.0,8.0,1.0,10.0,1.0,10.0,1.0,4.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,9.0,7.0,8.0,8.0,7.0,6.0,Female,highly_educated,8.0
18048,40.0,13.4,1.0,3.0,3.0,2.0,66.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,8.0,5.0,5.0,7.0,5.0,5.0,Female,,6.0
18049,46.0,10.0,1.0,1.0,17.0,1.0,17.0,2.0,8.0,1.0,2.0,7.0,0.0,2.0,0.0,6.0,8.0,2.0,1.0,1.0,4.0,4.0,Female,mid_educated,1.0
18050,29.0,14.2,1.0,3.0,5.8,2.0,66.0,6.0,4.2,7.0,8.0,8.0,6.0,6.0,6.0,8.0,7.0,7.0,6.0,8.0,8.0,8.0,Male,,6.0
18051,77.0,10.0,6.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,4.0,2.0,6.0,5.0,8.0,Male,mid_educated,5.0
18052,46.0,13.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,10.0,10.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,6.0,10.0,7.0,6.0,Male,highly_educated,8.0
18053,52.0,17.0,1.0,1.0,1.0,2.0,66.0,6.0,5.0,7.0,8.0,8.0,5.0,6.0,7.0,7.0,9.0,8.0,6.0,6.0,7.0,8.0,Female,highly_educated,6.0
18054,89.0,2.0,6.0,2.0,2.2,2.0,66.0,6.0,5.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,5.0,6.0,5.0,6.0,7.0,6.0,Male,lower_educated,7.0
