,age,education,activity_work,voted,voted_party,close_party,which_p_close,how_close,placement_l_r,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,gender,educational_level,political_trust
17177,69.0,9.0,6.0,1.0,17.0,1.0,17.0,2.0,5.0,6.0,3.0,8.0,5.0,5.0,2.0,7.0,Male,mid_educated,4.5
17178,64.0,6.2,5.8,1.0,3.0,2.0,66.0,6.0,6.0,6.0,6.0,7.0,8.0,5.0,5.0,6.2,Female,,6.0
17179,70.0,10.0,6.0,1.0,1.0,2.0,66.0,6.0,4.0,7.0,8.0,8.0,6.0,7.0,6.0,7.0,Male,mid_educated,6.5
17180,43.0,14.0,1.0,1.0,8.0,1.0,8.0,4.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,Female,highly_educated,8.0
17181,72.0,14.0,6.0,1.0,5.0,1.0,5.0,3.0,7.0,6.0,7.0,6.0,4.0,6.0,6.0,7.0,Male,highly_educated,5.5
17182,57.0,16.0,1.0,1.0,6.0,2.0,66.0,6.0,2.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,Male,highly_educated,7.25
17183,16.0,2.0,2.0,3.0,7.4,2.0,66.0,6.0,7.0,6.0,8.0,7.0,6.0,5.0,8.0,8.0,Male,lower_educated,6.25
17184,51.0,17.0,1.0,1.0,6.0,1.0,6.0,3.0,7.0,2.0,9.0,9.0,2.0,2.0,1.0,6.0,Male,highly_educated,1.75
17185,39.0,2.0,5.0,1.0,6.8,2.0,66.0,6.0,6.0,7.0,7.0,9.0,7.0,5.0,6.0,6.0,Male,lower_educated,6.25
17186,33.0,14.0,8.0,1.0,6.0,2.0,66.0,6.0,6.0,7.0,5.0,8.0,5.0,6.0,7.0,7.0,Female,highly_educated,6.25
17187,35.0,14.0,1.0,1.0,8.0,1.0,8.0,2.0,5.0,6.0,7.0,7.0,6.0,6.0,5.0,5.0,Female,highly_educated,5.75
17188,19.0,4.0,1.0,3.0,5.0,1.0,5.0,2.0,5.0,7.0,7.0,8.0,7.0,8.0,8.0,7.2,Female,lower_educated,7.5
17189,67.0,14.0,8.0,1.0,7.0,1.0,7.0,1.0,6.0,5.0,8.0,5.0,5.0,5.0,4.0,5.0,Male,highly_educated,4.75
17190,33.0,17.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,7.0,8.0,8.0,6.0,7.0,6.0,9.0,Male,highly_educated,6.5
17191,66.0,14.0,1.0,1.0,9.0,1.0,9.0,2.0,7.0,4.0,4.0,4.0,4.0,5.0,3.0,6.0,Female,highly_educated,4.0
17192,69.0,16.0,6.0,1.0,1.0,1.0,1.0,2.0,7.0,2.0,3.0,5.0,2.0,2.0,0.0,0.0,Male,highly_educated,1.5
17193,42.0,3.0,1.0,1.0,12.0,2.0,66.0,6.0,5.0,6.0,7.0,7.0,5.0,5.0,4.0,4.0,Female,lower_educated,5.0
17194,30.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,6.0,7.0,3.0,3.0,4.0,7.0,Male,mid_educated,3.5
17195,65.0,10.0,5.0,2.0,17.0,1.0,17.0,2.0,5.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,Female,mid_educated,1.25
17196,33.0,14.0,1.0,1.0,5.6,2.0,66.0,6.0,5.0,7.0,8.0,8.0,6.0,7.0,7.0,6.0,Male,highly_educated,6.75
17197,32.0,10.0,8.0,1.0,9.0,1.0,9.0,1.0,7.0,6.0,6.0,8.0,5.0,6.0,6.0,6.0,Female,mid_educated,5.75
17198,26.0,17.0,1.0,3.0,6.2,2.0,66.0,6.0,4.0,6.0,8.0,8.0,5.0,5.0,7.0,7.0,Female,highly_educated,5.75
17199,66.0,16.0,6.0,1.0,17.0,1.0,17.0,2.0,6.0,7.0,8.0,8.0,6.0,6.0,5.0,7.0,Female,highly_educated,6.0
17200,64.0,17.0,1.0,1.0,10.0,1.0,10.0,1.0,4.0,6.0,9.0,8.0,6.0,7.0,6.0,8.0,Male,highly_educated,6.25
17201,67.0,3.0,6.0,1.0,1.0,8.0,66.0,6.0,8.0,3.0,4.0,7.0,3.0,5.0,4.0,6.0,Female,lower_educated,3.75
17202,66.0,3.0,6.0,2.0,7.8,2.0,66.0,6.0,5.0,6.0,8.0,7.0,5.0,6.0,0.0,8.0,Male,lower_educated,4.25
17203,56.0,3.0,1.0,1.0,2.0,2.0,66.0,6.0,5.0,4.0,5.0,8.0,6.0,6.0,6.0,5.0,Female,lower_educated,5.5
17204,57.0,17.0,1.0,1.0,8.0,1.0,8.0,3.0,3.0,7.0,8.0,8.0,5.0,4.0,2.0,2.0,Female,highly_educated,4.5
17205,32.0,9.0,1.0,1.0,2.0,1.0,2.0,2.0,6.2,8.0,6.0,7.6,9.0,5.0,8.0,7.0,Female,mid_educated,7.5
17206,68.0,3.0,8.0,1.0,17.0,1.0,17.0,2.0,5.0,4.0,4.0,7.0,4.0,4.0,0.0,5.0,Female,lower_educated,3.0
17207,88.0,7.0,8.0,1.0,9.0,1.0,9.0,2.0,8.0,4.0,6.0,7.0,5.0,4.0,3.0,2.0,Female,mid_educated,4.0
17208,37.0,4.0,1.0,1.0,9.0,1.0,9.0,1.0,8.0,5.0,8.0,10.0,5.0,5.0,2.0,5.0,Male,lower_educated,4.25
17209,44.0,14.0,1.0,1.0,1.0,2.0,66.0,6.0,3.0,6.0,8.0,9.0,5.0,5.0,6.0,8.0,Male,highly_educated,5.5
17210,28.0,17.0,1.0,1.0,77.0,1.0,77.0,6.0,5.0,6.0,7.0,7.0,6.0,3.0,7.0,3.0,Male,highly_educated,5.5
17211,68.0,3.0,6.0,1.0,1.0,2.0,66.0,6.0,6.0,7.0,4.0,9.0,7.0,7.0,7.0,5.0,Female,lower_educated,7.0
17212,39.0,16.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,6.0,8.0,7.0,5.0,5.0,6.0,5.0,Female,highly_educated,5.5
17213,50.0,11.0,1.0,1.0,4.0,1.0,4.0,2.0,3.0,8.0,8.0,8.0,6.0,7.0,8.0,6.0,Female,mid_educated,7.25
17214,47.0,17.0,1.0,1.0,5.0,2.0,66.0,6.0,8.0,8.0,9.0,8.0,8.0,7.0,8.0,8.0,Male,highly_educated,7.75
17215,75.0,13.0,6.0,1.0,18.0,1.0,18.0,1.0,7.0,4.0,6.0,7.0,4.0,5.0,5.0,5.0,Male,highly_educated,4.5
17216,51.0,17.0,1.0,1.0,7.0,1.0,7.0,3.0,4.0,5.0,9.0,9.0,2.0,6.0,5.2,6.2,Male,highly_educated,4.55
17217,30.0,10.0,8.0,1.0,3.2,2.0,66.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,Female,mid_educated,6.75
17218,83.0,7.0,6.0,1.0,5.0,2.0,66.0,6.0,8.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,Male,mid_educated,5.5
17219,74.0,5.0,6.0,1.0,1.0,2.0,66.0,6.0,10.0,5.0,6.0,9.0,3.0,3.0,3.0,8.0,Male,lower_educated,3.5
17220,85.0,2.0,6.0,2.0,3.0,2.0,66.0,6.0,5.6,6.0,6.0,8.0,6.0,6.0,8.0,6.0,Female,lower_educated,6.5
17221,33.0,10.0,1.0,2.0,17.0,1.0,17.0,3.0,3.0,0.0,3.0,8.0,4.0,5.0,6.0,6.0,Male,mid_educated,3.75
17222,24.0,7.0,1.0,1.0,10.0,2.0,66.0,6.0,5.0,6.0,5.0,8.0,5.0,6.0,4.0,4.0,Female,mid_educated,5.25
17223,52.0,16.0,1.0,1.0,6.0,2.0,66.0,6.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,Male,highly_educated,8.0
17224,55.0,3.0,1.0,2.0,13.6,2.0,66.0,6.0,5.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Female,lower_educated,0.25
17225,34.0,17.0,8.0,1.0,1.0,2.0,66.0,6.0,5.0,8.0,9.0,9.0,4.0,5.0,5.0,6.0,Female,highly_educated,5.5
17226,49.0,14.0,1.0,3.0,5.6,2.0,66.0,6.0,5.0,6.0,5.0,4.0,4.0,7.0,3.0,4.0,Female,highly_educated,5.0
17227,38.0,16.0,1.0,1.0,8.0,1.0,8.0,2.0,3.0,4.0,7.0,8.0,5.0,5.0,5.0,5.0,Female,highly_educated,4.75
17228,34.0,17.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,7.0,8.0,8.0,6.0,6.0,5.0,6.0,Male,highly_educated,6.0
17229,77.0,18.0,6.0,1.0,6.0,1.0,6.0,2.0,2.0,5.0,7.0,7.0,4.0,4.0,6.0,7.0,Female,highly_educated,4.75
17230,44.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,8.0,8.0,8.0,9.0,7.0,7.0,6.8,5.0,Female,lower_educated,7.2
17231,85.0,3.0,6.0,1.0,5.0,1.0,5.0,2.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Female,lower_educated,6.0
17232,37.0,17.0,1.0,1.0,1.0,2.0,66.0,6.0,6.0,7.0,9.0,8.0,7.0,7.0,7.0,7.0,Male,highly_educated,7.0
17233,49.0,10.0,1.0,1.0,8.0,1.0,8.0,2.0,1.0,6.0,6.0,8.0,6.0,5.0,6.0,5.0,Male,mid_educated,5.75
17234,33.0,17.0,1.0,1.0,6.0,2.0,66.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,Female,highly_educated,7.0
17235,60.0,16.0,8.0,1.0,6.0,8.0,66.0,6.0,7.0,7.0,5.0,6.0,5.0,5.0,7.0,5.0,Male,highly_educated,6.0
17236,51.0,13.0,1.0,1.0,5.0,2.0,66.0,6.0,7.0,6.0,9.0,8.0,3.0,4.0,4.0,6.0,Male,highly_educated,4.25
17237,32.0,16.0,1.0,1.0,1.0,2.0,66.0,6.0,9.0,4.0,6.0,8.0,3.0,3.0,4.0,6.0,Male,highly_educated,3.5
17238,19.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,7.0,3.0,6.0,7.0,5.0,5.0,5.0,6.4,Male,lower_educated,4.5
17239,40.0,16.0,1.0,1.0,17.0,2.0,66.0,6.0,8.0,5.0,8.0,7.0,4.0,4.0,6.0,6.0,Male,highly_educated,4.75
17240,48.0,16.0,1.0,1.0,1.0,2.0,66.0,6.0,7.0,7.0,7.0,8.0,6.0,3.0,2.0,4.0,Male,highly_educated,4.5
17241,65.0,7.0,1.0,3.0,17.0,1.0,17.0,4.0,7.0,5.0,7.0,8.0,6.0,5.0,4.0,4.0,Male,mid_educated,5.0
17242,20.0,10.0,1.0,3.0,16.0,1.0,16.0,2.0,10.0,7.0,3.0,8.0,6.0,6.0,7.0,7.0,Female,mid_educated,6.5
17243,63.0,13.0,3.0,1.0,11.0,1.0,11.0,2.0,5.0,5.0,8.0,8.0,6.0,6.0,7.0,8.0,Female,highly_educated,6.0
17244,63.0,4.0,8.0,1.0,8.0,1.0,8.0,3.0,5.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0,Female,lower_educated,5.0
17245,70.0,2.0,6.0,1.0,1.0,2.0,66.0,6.0,5.0,4.0,4.0,6.0,4.0,4.0,4.0,5.4,Female,lower_educated,4.0
17246,36.0,17.0,8.0,1.0,6.0,2.0,66.0,6.0,5.0,3.0,6.0,7.0,2.0,2.0,3.0,5.0,Female,highly_educated,2.5
17247,38.0,17.0,1.0,1.0,77.0,1.0,77.0,6.0,7.0,1.0,5.0,7.0,2.0,2.0,0.0,3.8,Female,highly_educated,1.25
17248,20.0,7.0,1.0,1.0,10.0,1.0,10.0,2.0,1.0,3.0,6.0,8.0,3.0,3.0,5.0,8.0,Male,mid_educated,3.5
17249,73.0,4.0,6.0,1.0,1.0,2.0,66.0,6.0,6.0,5.0,7.0,8.0,6.0,5.0,6.0,7.0,Female,lower_educated,5.5
17250,69.0,3.0,6.0,1.0,3.0,1.0,3.0,2.0,7.0,0.0,5.0,5.0,2.0,2.0,3.6,5.0,Female,lower_educated,1.9
17251,63.0,16.0,1.0,1.0,1.0,2.0,66.0,6.0,7.0,6.0,8.0,7.0,5.0,5.0,6.0,7.0,Male,highly_educated,5.5
17252,34.0,9.0,1.0,2.0,4.6,2.0,66.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,Male,mid_educated,5.25
17253,70.0,6.4,6.0,1.0,6.0,1.0,6.0,2.0,5.0,3.0,4.0,9.0,2.0,4.0,6.0,7.0,Male,,3.75
17254,16.0,2.0,2.0,3.0,12.8,2.0,66.0,6.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,Female,lower_educated,3.75
17255,42.0,13.0,1.0,1.0,10.0,1.0,10.0,2.0,5.0,7.0,8.0,8.0,5.0,5.0,6.0,8.0,Female,highly_educated,5.75
17256,61.0,10.0,5.0,1.0,88.0,1.0,88.0,6.0,6.0,2.0,3.0,2.0,2.0,2.0,4.0,6.0,Male,mid_educated,2.5
17257,63.0,14.0,1.0,1.0,2.0,1.0,2.0,3.0,5.0,8.0,9.0,8.0,8.0,7.0,7.0,8.0,Female,highly_educated,7.5
17258,20.0,6.0,1.0,3.0,6.0,1.0,6.0,2.0,3.0,4.0,7.0,7.0,4.0,4.0,5.0,6.0,Female,mid_educated,4.25
17259,66.0,13.0,1.0,1.0,8.0,1.0,8.0,2.0,3.0,6.0,7.0,6.0,6.0,6.0,7.0,4.8,Female,highly_educated,6.25
17260,18.0,6.0,2.0,3.0,13.2,2.0,66.0,6.0,4.0,5.0,9.0,7.0,3.0,4.0,5.0,6.0,Male,mid_educated,4.25
17261,61.0,4.0,1.0,1.0,17.0,1.0,17.0,1.0,8.0,2.0,8.0,5.0,1.0,6.0,2.0,3.0,Male,lower_educated,2.75
17262,63.0,11.0,1.0,1.0,6.0,1.0,6.0,2.0,7.0,7.0,8.0,8.0,7.0,6.0,7.0,7.0,Female,mid_educated,6.75
17263,23.0,10.0,1.0,1.8,8.2,2.0,66.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,Female,mid_educated,4.25
17264,25.0,6.0,8.0,1.0,15.0,1.0,15.0,2.0,3.0,5.0,7.0,7.0,5.0,5.0,7.0,7.0,Female,mid_educated,5.5
17265,54.0,6.0,1.0,1.0,10.0,2.0,66.0,6.0,2.0,7.0,8.0,9.0,7.0,7.0,8.0,6.0,Female,mid_educated,7.25
17266,35.0,10.0,1.0,2.0,1.8,2.0,66.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,Male,mid_educated,6.25
17267,56.0,10.0,1.0,1.0,8.0,1.0,8.0,2.0,7.0,6.0,8.0,8.0,4.0,6.0,7.0,7.0,Male,mid_educated,5.75
17268,26.0,7.0,2.0,1.0,8.0,8.0,66.0,6.0,2.0,8.0,9.0,6.0,5.0,5.0,8.0,4.0,Male,mid_educated,6.5
17269,53.0,3.0,1.0,2.0,7.4,2.0,66.0,6.0,5.0,5.0,5.0,7.0,5.0,4.0,4.0,4.0,Male,lower_educated,4.5
17270,28.0,10.0,1.0,2.0,5.2,2.0,66.0,6.0,5.0,7.0,7.0,8.0,6.0,4.0,5.0,7.0,Male,mid_educated,5.5
17271,49.0,10.0,1.0,1.0,10.0,2.0,66.0,6.0,2.0,5.0,7.0,3.0,5.0,5.0,5.0,5.2,Female,mid_educated,5.0
17272,82.0,2.0,6.0,2.0,5.0,1.0,5.0,2.0,5.0,6.0,7.0,8.0,5.0,5.0,3.0,3.0,Female,lower_educated,4.75
17273,56.0,2.0,5.0,2.0,16.0,2.0,66.0,6.0,3.8,3.0,3.0,2.0,3.0,2.0,3.0,2.2,Female,lower_educated,2.75
17274,60.0,4.0,8.0,1.0,1.0,2.0,66.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,6.0,8.0,Female,lower_educated,5.75
17275,44.0,9.0,8.0,1.0,2.0,2.0,66.0,6.0,3.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,Female,mid_educated,6.25
17276,75.0,3.0,6.0,1.0,17.0,2.0,66.0,6.0,6.0,4.0,8.0,6.0,6.0,6.0,5.0,5.0,Male,lower_educated,5.25
17277,19.0,7.0,2.0,3.0,12.0,2.0,66.0,6.0,4.0,4.0,5.0,7.0,3.0,4.0,4.0,6.0,Male,mid_educated,3.75
17278,55.0,10.0,8.0,1.0,17.0,1.0,17.0,2.0,3.0,6.0,8.0,8.0,6.0,5.0,5.0,6.0,Female,mid_educated,5.5
17279,41.0,3.0,1.0,1.0,5.0,1.0,5.0,2.0,7.0,6.0,7.0,8.0,6.0,4.0,6.0,7.0,Male,lower_educated,5.5
17280,20.0,10.0,2.0,2.0,9.0,2.0,66.0,6.0,5.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,Male,mid_educated,6.25
17281,40.0,18.0,1.0,1.0,8.0,1.0,8.0,2.0,3.0,8.0,9.0,7.0,6.0,7.0,7.0,7.0,Male,highly_educated,7.0
17282,16.0,2.0,2.0,3.0,13.0,1.0,13.0,3.0,6.0,8.0,9.0,8.0,7.0,5.0,8.0,8.0,Male,lower_educated,7.0
17283,79.0,14.0,6.0,1.0,15.0,2.0,66.0,6.0,2.0,5.0,8.0,7.0,5.0,5.0,3.0,4.0,Female,highly_educated,4.5
17284,31.0,16.0,1.0,1.0,5.0,8.0,66.0,6.0,6.0,7.0,7.0,8.0,7.0,5.0,9.0,4.0,Male,highly_educated,7.0
17285,16.0,2.0,2.0,3.0,7.8,2.0,66.0,6.0,5.0,7.0,8.0,8.0,7.0,7.0,8.0,7.2,Male,lower_educated,7.25
17286,70.0,4.0,6.0,1.0,17.0,1.0,17.0,2.0,6.0,2.0,6.0,7.0,0.0,3.0,7.0,8.0,Female,lower_educated,3.0
17287,50.0,9.0,1.0,2.0,7.0,1.0,7.0,3.0,7.0,6.0,8.0,8.0,9.0,7.0,8.0,7.0,Female,mid_educated,7.5
17288,75.0,9.0,6.0,1.0,5.0,2.0,66.0,6.0,7.0,6.0,6.0,7.0,4.0,7.0,2.0,6.0,Male,mid_educated,4.75
17289,24.0,16.0,1.0,1.0,5.0,2.0,66.0,6.0,4.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,Female,highly_educated,6.0
17290,41.0,9.0,8.0,3.0,6.0,1.0,6.0,2.0,6.0,8.0,8.0,9.0,8.0,7.0,6.0,4.0,Female,mid_educated,7.25
17291,30.0,10.0,8.0,1.0,7.0,1.0,7.0,2.0,8.0,7.0,7.0,8.0,6.0,6.0,6.0,7.0,Female,mid_educated,6.25
17292,57.0,8.0,1.0,1.0,1.0,2.0,66.0,6.0,4.0,6.0,6.0,7.0,5.0,6.0,4.0,7.0,Male,mid_educated,5.25
17293,65.0,10.0,6.0,1.0,1.0,2.0,66.0,6.0,6.0,7.0,6.0,7.0,6.0,5.0,6.0,6.0,Female,mid_educated,6.0
17294,62.0,9.0,1.0,1.0,7.0,1.0,7.0,1.0,5.0,7.0,8.0,7.0,7.0,7.0,4.0,6.0,Female,mid_educated,6.25
17295,16.0,2.0,2.0,3.0,8.0,1.0,8.0,1.0,2.0,4.0,7.0,8.0,3.0,4.0,5.0,5.0,Male,lower_educated,4.0
17296,38.0,16.0,1.0,1.0,8.0,1.0,8.0,2.0,3.0,4.0,6.0,7.0,4.0,4.0,5.0,6.0,Female,highly_educated,4.25
17297,52.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,5.0,3.0,7.0,7.0,2.0,2.0,3.0,4.0,Male,lower_educated,2.5
17298,69.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,6.0,7.0,8.0,7.0,6.0,7.0,7.0,Male,lower_educated,6.5
17299,71.0,2.0,6.0,3.0,8.0,2.0,66.0,6.0,1.0,1.0,7.0,5.0,5.0,1.0,1.0,1.0,Female,lower_educated,2.0
17300,65.0,6.0,6.0,1.0,6.0,2.0,66.0,6.0,5.0,7.0,4.0,8.0,6.0,5.0,7.0,5.0,Female,mid_educated,6.25
17301,58.0,17.0,1.0,1.0,6.4,2.0,66.0,6.0,4.0,6.0,8.0,8.0,5.0,5.0,8.0,8.0,Female,highly_educated,6.0
17302,46.0,4.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,6.0,8.0,8.0,6.0,6.0,8.0,8.0,Female,lower_educated,6.5
17303,29.0,12.6,1.0,1.0,4.0,1.0,4.0,2.0,4.0,4.0,5.0,9.0,5.0,5.0,7.0,7.8,Male,,5.25
17304,47.0,16.0,8.0,1.0,8.0,1.0,8.0,2.0,0.0,5.0,7.0,8.0,5.0,5.0,5.0,6.0,Female,highly_educated,5.0
17305,76.0,13.0,6.0,1.0,6.0,2.0,66.0,6.0,7.0,6.0,6.0,7.0,5.8,7.0,7.0,6.0,Male,highly_educated,6.45
17306,62.0,10.0,3.0,1.0,17.0,1.0,17.0,2.0,7.0,6.0,5.0,7.0,6.0,6.0,5.0,5.0,Male,mid_educated,5.75
17307,25.0,15.0,1.0,1.0,8.0,1.0,8.0,2.0,1.0,4.0,9.0,7.0,7.0,6.0,7.0,8.0,Male,highly_educated,6.0
17308,46.0,10.0,1.0,1.0,17.0,2.0,66.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,Female,mid_educated,4.5
17309,82.0,17.0,6.0,1.0,6.0,2.0,66.0,6.0,4.0,7.0,8.0,8.0,7.0,7.0,6.4,6.8,Male,highly_educated,6.85
17310,51.0,14.0,1.0,1.0,6.0,1.0,6.0,2.0,6.0,7.0,9.0,8.0,5.0,4.0,8.0,7.0,Male,highly_educated,6.0
17311,40.0,14.0,1.0,1.0,1.0,2.0,66.0,6.0,5.0,3.0,6.0,6.0,5.0,2.0,6.0,7.0,Female,highly_educated,4.0
17312,18.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,Male,lower_educated,7.5
17313,64.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,5.0,6.0,5.0,5.0,6.0,4.0,7.0,Male,lower_educated,5.0
17314,59.0,17.0,1.0,1.0,10.0,2.0,66.0,6.0,8.0,9.0,7.0,10.0,9.0,6.0,9.0,6.0,Male,highly_educated,8.25
17315,50.0,12.8,9.0,2.0,3.0,2.0,66.0,6.0,8.0,7.0,7.0,8.0,10.0,9.0,9.0,8.0,Male,,8.75
17316,42.0,13.0,1.0,1.0,1.0,2.0,66.0,6.0,3.0,5.0,7.0,7.0,5.0,7.0,5.0,4.0,Female,highly_educated,5.5
17317,60.0,16.0,1.0,1.0,8.0,2.0,66.0,6.0,5.0,5.0,7.0,7.0,5.0,6.0,6.0,7.0,Female,highly_educated,5.5
17318,66.0,4.0,8.0,2.0,10.0,1.0,10.0,2.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,Male,lower_educated,0.0
17319,39.0,16.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,7.0,7.0,2.0,2.0,4.0,5.0,Male,highly_educated,2.75
17320,73.0,9.0,6.0,1.0,8.0,1.0,8.0,2.0,3.0,6.0,7.0,8.0,6.0,6.0,5.0,7.0,Female,mid_educated,5.75
17321,23.0,10.0,1.0,1.0,8.0,1.0,8.0,2.0,3.0,4.0,2.0,8.0,0.0,0.0,3.0,3.0,Female,mid_educated,1.75
17322,60.0,16.0,5.0,1.0,8.0,2.0,66.0,6.0,5.0,3.0,7.0,8.0,3.0,3.0,2.0,9.0,Male,highly_educated,2.75
17323,75.0,5.0,6.0,1.0,17.0,1.0,17.0,2.0,5.0,2.0,4.0,7.0,2.0,3.0,3.0,5.0,Male,lower_educated,2.5
17324,69.0,3.0,6.0,1.0,4.0,1.0,4.0,2.0,3.0,4.0,7.0,7.0,5.0,6.0,6.0,7.0,Male,lower_educated,5.25
17325,43.0,17.0,1.0,1.0,6.0,1.0,6.0,2.0,3.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,Female,highly_educated,7.25
17326,74.0,3.0,8.0,1.0,5.0,2.0,66.0,6.0,5.0,4.0,4.0,8.0,5.0,5.0,5.0,5.0,Female,lower_educated,4.75
17327,58.0,16.0,1.0,1.0,8.0,2.0,66.0,6.0,4.0,5.0,6.0,7.0,4.0,3.0,3.0,5.0,Male,highly_educated,3.75
17328,74.0,14.0,6.0,1.0,9.0,1.0,9.0,2.0,7.0,7.0,9.0,9.0,7.0,7.0,6.0,5.0,Male,highly_educated,6.75
17329,47.0,15.0,1.0,1.0,1.0,2.0,66.0,6.0,6.0,5.0,6.0,9.0,6.0,6.0,6.0,6.0,Female,highly_educated,5.75
17330,67.0,3.4,4.4,2.0,2.2,2.0,66.0,6.0,5.0,3.0,8.0,8.0,4.0,4.0,0.0,5.0,Female,,2.75
17331,68.0,2.0,6.0,1.0,7.4,2.0,66.0,6.0,6.0,9.0,6.0,7.0,5.0,4.8,4.8,5.6,Male,lower_educated,5.9
17332,69.0,3.0,6.0,1.0,17.0,2.0,66.0,6.0,5.0,3.0,5.0,8.0,4.0,5.0,5.0,7.0,Male,lower_educated,4.25
17333,57.0,17.0,1.0,1.0,1.0,2.0,66.0,6.0,6.0,4.0,7.0,9.0,3.0,4.0,5.0,6.0,Male,highly_educated,4.0
17334,89.0,14.0,6.0,1.0,1.0,1.0,1.0,2.0,7.0,4.0,8.0,7.0,7.0,3.0,5.0,7.0,Male,highly_educated,4.75
17335,46.0,16.0,1.0,1.0,7.0,1.0,7.0,2.0,3.0,7.0,8.0,9.0,7.0,7.0,7.0,7.0,Male,highly_educated,7.0
17336,18.0,4.0,2.0,3.0,4.2,2.0,66.0,6.0,7.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,Male,lower_educated,9.0
17337,49.0,16.0,1.0,1.0,1.0,2.0,66.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,Female,highly_educated,6.25
17338,18.0,9.0,1.0,3.0,10.0,2.0,66.0,6.0,5.0,5.0,5.0,7.0,4.8,4.6,6.0,6.2,Male,mid_educated,5.1
17339,68.0,4.0,8.0,1.0,7.4,2.0,66.0,6.0,5.0,3.0,7.0,7.0,5.0,5.0,3.0,3.0,Female,lower_educated,4.0
17340,62.0,8.0,1.0,2.0,4.8,2.0,66.0,6.0,2.0,4.0,5.0,6.0,5.0,10.0,4.8,5.6,Male,mid_educated,5.95
17341,52.0,16.0,1.0,1.0,6.0,1.0,6.0,2.0,4.0,8.0,9.0,8.0,7.0,7.0,8.0,7.0,Female,highly_educated,7.5
17342,25.0,17.0,2.0,1.0,1.0,2.0,66.0,6.0,8.0,3.0,7.0,8.0,3.0,3.0,5.0,5.0,Male,highly_educated,3.5
17343,59.0,17.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,4.0,1.0,8.0,2.0,3.0,3.0,7.0,Female,highly_educated,3.0
17344,41.0,17.0,8.0,1.0,10.0,1.0,10.0,2.0,3.0,6.0,7.0,6.0,7.0,7.0,7.0,7.6,Female,highly_educated,6.75
17345,19.0,4.0,1.0,1.0,1.0,2.0,66.0,6.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,Female,lower_educated,7.0
17346,42.0,5.0,5.0,2.0,7.0,2.0,66.0,6.0,5.0,5.0,3.0,1.0,1.0,5.0,4.0,5.0,Female,lower_educated,3.75
17347,61.0,10.0,1.0,1.0,5.0,2.0,66.0,6.0,5.0,4.0,8.0,10.0,3.0,5.0,7.0,7.0,Female,mid_educated,4.75
17348,50.0,17.0,1.0,1.0,1.0,2.0,66.0,6.0,7.0,7.0,6.0,9.0,8.0,8.0,8.0,7.0,Male,highly_educated,7.75
17349,55.0,10.0,1.0,1.0,2.8,2.0,66.0,6.0,5.0,5.0,7.0,7.0,5.0,5.0,5.0,5.0,Female,mid_educated,5.0
17350,48.0,3.0,1.0,1.0,17.0,1.0,17.0,2.0,5.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,Male,lower_educated,6.25
